geometry,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,website,fcode,gnis_id,source,govt_level,tot_staff,spec_equip,sdr
POINT (-91.398056649 36.6938802647),2264,11613600,OREGON COUNTY HEALTH DEPARTMENT,417-778-7450,COUCH STREET,,ALTON,MO,65606,,OREGON,29149,,,,,2009-11-23T00:00:00.000Z,PHONE,2009-11-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,109288273,-91.398057,36.69388,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://OREGONCOUNTYHEALTHDEPARTMENT.COM/DEFAULT.ASPX,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-85.3159508883 38.5948850318),2265,11614630,TRIMBLE COUNTY HEALTH DEPARTMENT,502-255-7701,138 MILLER LANE,,BEDFORD,KY,40006,,TRIMBLE,21223,,,,,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107040881,-85.315951,38.594885,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.NCDHD.COM/INDEX.HTML,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-82.363307387 36.3013493533),2266,11614794,NORTHEAST REGIONAL HEALTH OFFICE,423-979-3200,1233 SOUTHWEST AVENUE,,JOHNSON CITY,TN,37604,6596,WASHINGTON,47179,,,,,2010-01-05T00:00:00.000Z,PHONE,2010-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,115710023,-82.363307,36.301349,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://HEALTH.STATE.TN.US/EMS/REGIONALOFFICE.HTM,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-86.4619417054 37.7813811962),2267,11614663,BRECKINRIDGE COUNTY HEALTH DEPARTMENT,270-756-5121,105 WEST 2ND STREET,,HARDINSBURG,KY,40143,2613,BRECKINRIDGE,21027,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106989322,-86.461942,37.781381,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-86.4687750075 40.0487419892),2268,11615725,BOONE COUNTY HEALTH DEPARTMENT,765-482-3942,116 WEST WASHINGTON STREET,B201,LEBANON,IN,46052,2173,BOONE,18011,,,,,2009-12-09T00:00:00.000Z,PHONE,2009-12-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,103317460,-86.468775,40.048742,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.BOONECOUNTY.IN.GOV/HEALTH,80028,,INDOH,LOCAL,0,,t
POINT (-89.5165389032 40.5385603936),2269,11615960,TAZEWELL COUNTY HEALTH DEPARTMENT,309-925-5511,21306 STATE ROUTE 9,,TREMONT,IL,61568,9252,TAZEWELL,17179,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,706608802,-89.516539,40.53856,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.TAZEWELLHEALTH.ORG,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-86.4438149283 36.9911588825),2270,11614562,BARREN RIVER DISTRICT HEALTH DEPARTMENT,270-781-8039,1109 STATE STREET,,BOWLING GREEN,KY,42101,2648,WARREN,21227,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,126934797,-86.443815,36.991159,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.BARRENRIVERHEALTH.ORG,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-83.5462328517 38.7960455788),2271,11612612,ADAMS COUNTY HEALTH DEPARTMENT,937-544-5547,116 WEST MULBERRY STREET,,WEST UNION,OH,45693,1300,ADAMS,39001,,,,,2009-11-30T00:00:00.000Z,PHONE,2009-11-30T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106801362,-83.546233,38.796046,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,
POINT (-86.3914077858 35.8496484853),2272,11614774,RUTHERFORD COUNTY HEALTH DEPARTMENT,615-898-7880,100 WEST BURTON STREET,,MURFREESBORO,TN,37130,3657,RUTHERFORD,47149,,,,,2009-12-01T00:00:00.000Z,PHONE,2009-12-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,98675468,-86.391408,35.849649,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.RUTHERFORDCOUNTY.ORG/HEALTH/DEFAULT.HTM,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-83.5532533236 37.7312690411),2273,11614601,WOLFE COUNTY HEALTH CENTER,606-668-3185,STATE HIGHWAY 15 WEST,,CAMPTON,KY,41301,,WOLFE,21237,,,,,2009-11-25T00:00:00.000Z,PHONE,2009-11-25T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106994494,-83.553253,37.731269,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-89.9236720204 36.8988203383),2274,11613624,STODDARD COUNTY PUBLIC HEALTH CENTER,573-568-4593,1001 NORTH STATE HIGHWAY 25,,BLOOMFIELD,MO,63825,,STODDARD,29207,,,,,2009-11-24T00:00:00.000Z,PHONE,2009-11-24T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96563659,-89.923672,36.89882,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.STODDARDCOUNTYHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-91.4059074048 39.5893031827),2275,11613609,RALLS COUNTY HEALTH DEPARTMENT,573-985-7121,405 WEST 1ST STREET,,NEW LONDON,MO,63459,1204,RALLS,29173,,,,,2009-11-23T00:00:00.000Z,PHONE,2009-12-07T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,96576104,-91.405907,39.589303,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://RALLS.LPHAMO.ORG/INDEX.HTML,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-88.05908533 42.937980132),2276,11616672,HALES CORNERS HEALTH DEPARTMENT,414-529-6155,5885 SOUTH 116TH STREET,,HALES CORNERS,WI,53130,1707,MILWAUKEE,55079,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,33399392,-88.059085,42.93798,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.HALESCORNERS.ORG/INDEX.ASP?TYPE=B_BASIC&SEC={2A588459-636E-4FAA-8B09-B3778E15131F},80028,,WIDHS,LOCAL,0,,t
POINT (-88.2305466541 43.0239700741),2277,11616709,WAUKESHA COUNTY PUBLIC HEALTH DEPARTMENT,262-896-8430,615 WEST MORELAND BOULEVARD,,WAUKESHA,WI,53188,2462,WAUKESHA,55133,,,,,2009-12-23T00:00:00.000Z,PHONE,2009-12-23T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,33429556,-88.230547,43.02397,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WAUKESHACOUNTY.GOV/PAGE.ASPX?SETUPMETAID=200&ID=308,80028,,WIDHS,LOCAL,0,,t
POINT (-83.0011911773 39.9672629091),2278,11624636,OHIO DEPARTMENT OF HEALTH,614-466-3543,246 NORTH HIGH STREET,,COLUMBUS,OH,43215,2429,FRANKLIN,39049,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,28550479,-83.001191,39.967263,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.ODH.OHIO.GOV/,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-82.9380472916 39.5920764322),2279,11612689,PICKAWAY COUNTY GENERAL HEALTH DISTRICT,740-477-9667,465 EAST OHIO STREET,,CIRCLEVILLE,OH,43113,2034,PICKAWAY,39129,,,,,2009-12-14T00:00:00.000Z,PHONE,2009-12-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106748138,-82.938047,39.592076,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PCHD.ORG/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-82.6668507631 38.5211285657),2280,11612666,IRONTON CITY HEALTH DEPARTMENT,740-532-2172,2120 SOUTH EIGHTH STREET,,IRONTON,OH,45638,2502,LAWRENCE,39087,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106808327,-82.666851,38.521129,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-82.6668512359 38.5211285867),2281,11612665,LAWRENCE COUNTY HEALTH DEPARTMENT,740-532-3962,2122 SOUTH 8TH STREET,,IRONTON,OH,45638,2502,LAWRENCE,39087,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106808327,-82.666851,38.521129,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.LAWCOHD.ORG/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.1742380714 39.7228578538),2282,11612610,OAKWOOD CITY HEALTH DEPARTMENT,937-298-0402,30 PARK AVENUE,,DAYTON,OH,45419,3426,MONTGOMERY,39113,,,,,2009-12-16T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,46803522,-84.174238,39.722858,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-87.6316908346 41.8851466296),2283,11615984,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,312-814-2793,100 WEST RANDOLPH STREET,"JAMES R. THOMPSON CENTER, SUITE 6-600",CHICAGO,IL,60601,3218,COOK,17031,,,,,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,727454195,-87.631691,41.885147,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-86.7831999752 36.1670486489),2284,11624653,TENNESSEE DEPARTMENT OF HEALTH,615-741-7213,425 5TH AVENUE NORTH,CORDELL HULL BUILDING,NASHVILLE,TN,37243,0001,DAVIDSON,47037,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,115723672,-86.7832,36.167049,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://HEALTH.STATE.TN.US/,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-87.9703217572 43.1818493328),2285,11616674,NORTH SHORE HEALTH DEPARTMENT,414-371-2980,4800 WEST GREEN BROOK DRIVE,,BROWN DEER,WI,53223,2406,MILWAUKEE,55079,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,33364704,-87.970322,43.181849,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.BROWNDEERWI.ORG/BROWN-DEER-SERVICES.CFM?ID=40,80028,,WIDHS,LOCAL,0,,t
POINT (-89.3816988377 43.0719582445),2286,11624669,WISCONSIN DEPARTMENT OF HEALTH SERVICES,608-266-1865,1 WEST WILSON STREET,,MADISON,WI,53703,,DANE,55025,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,88021859,-89.381699,43.071958,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://DHS.WI.GOV/,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-88.4488171873 43.774396909),2287,11616646,FOND DU LAC COUNTY HEALTH DEPARTMENT,920-929-3085,160 SOUTH MACY STREET,3RD FLOOR,FOND DU LAC,WI,54935,4241,FOND DU LAC,55039,,,,,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,123221773,-88.448817,43.774397,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.FDLCO.WI.GOV/INDEX.ASPX?PAGE=66,80028,,WIDHS,LOCAL,0,,t
POINT (-89.0281987922 35.2784854479),2288,11614736,HARDEMAN COUNTY HEALTH DEPARTMENT,731-658-5291,10825 OLD HIGHWAY 64,,BOLIVAR,TN,38008,3599,HARDEMAN,47069,,,,,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,117230486,-89.028199,35.278485,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-81.9414205852 40.7965265536),2289,11612719,WAYNE COUNTY HEALTH DEPARTMENT,330-264-9590,203 SOUTH WALNUT STREET,,WOOSTER,OH,44691,4753,WAYNE,39169,,,,,2009-12-08T00:00:00.000Z,PHONE,2009-12-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,111979280,-81.941421,40.796527,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.WAYNE-HEALTH.ORG,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-83.2807600301 40.8265472107),2290,11612722,WYANDOT COUNTY HEALTH DEPARTMENT,419-294-3852,127-A SOUTH SANDUSKY AVENUE,,UPPER SANDUSKY,OH,43351,1451,WYANDOT,39175,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106519683,-83.28076,40.826547,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WYANDOTHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-89.4998812955 43.5607080406),2291,11616638,COLUMBIA COUNTY DEPARTMENT OF HEALTH AND HUMAN SERVICES,608-742-9227,2652 MURPHY ROAD,,PORTAGE,WI,53901,1094,COLUMBIA,55021,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,103123940,-89.499881,43.560708,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.CO.COLUMBIA.WI.US/COLUMBIACOUNTY/DEFAULT.ASPX?ALIAS=WWW.CO.COLUMBIA.WI.US/COLUMBIACOUNTY/HHS,80028,,WIDHS,LOCAL,0,,t
POINT (-83.3695217655 40.2243176045),2292,11612712,UNION COUNTY HEALTH DEPARTMENT,937-642-2053,940 LONDON AVENUE,SUITE 1100,MARYSVILLE,OH,43040,8037,UNION,39159,,,,,2009-12-14T00:00:00.000Z,PHONE,2009-12-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,125257137,-83.369522,40.224318,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.UCHD.NET,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.5825867198 40.8510309451),2293,11612713,VAN WERT COUNTY HEALTH DEPARTMENT,419-238-0808,140 FOX ROAD,SUITE 402,VAN WERT,OH,45891,3406,VAN WERT,39161,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,706972586,-84.582587,40.851031,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.VANWERTCOUNTYHEALTH.ORG,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.1586434586 40.2862379406),2294,11612603,SIDNEY-SHELBY COUNTY HEALTH DEPARTMENT,937-498-7249,202 WEST POPLAR STREET,,SIDNEY,OH,45365,2773,SHELBY,39149,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106814092,-84.158643,40.286238,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.SHELBYCOUNTYHEALTHDEPT.ORG,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.5730321693 41.13174911),2295,11612687,PAULDING COUNTY HEALTH DEPARTMENT,419-399-3921,800 EAST PERRY STREET,,PAULDING,OH,45879,9229,PAULDING,39125,,,,,2009-12-22T00:00:00.000Z,PHONE,2009-12-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,122963988,-84.573032,41.131749,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PAULDINGCOUNTYHEALTH.COM/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-87.632928902 41.8848096018),2296,11615985,ILLINOIS DEPARTMENT OF PUBLIC HEALTH,312-814-5278,160 NORTH LASALLE STREET,SUITE S-200,CHICAGO,IL,60601,3103,COOK,17031,,,,,2009-12-21T00:00:00.000Z,PHONE,2009-12-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,HEALTH PROGRAM ADMINISTRATION,19757814,-87.632929,41.88481,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,STATE,0,,t
POINT (-84.6476340852 39.7296165347),2297,11612694,PREBLE COUNTY GENERAL HEALTH DISTRICT,937-472-0087,615 HILLCREST DRIVE,,EATON,OH,45320,8501,PREBLE,39135,,,,,2009-12-18T00:00:00.000Z,PHONE,2009-12-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107036618,-84.647634,39.729616,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.PCGHD.NET/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-82.7434460959 41.4486747505),2298,11612637,ERIE COUNTY HEALTH DEPARTMENT,419-626-5623,420 SUPERIOR STREET,,SANDUSKY,OH,44870,1815,ERIE,39043,,,,,2009-12-16T00:00:00.000Z,PHONE,2009-12-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,723494197,-82.743446,41.448675,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,WWW.ERIECOHEALTHOHIO.ORG,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-83.0000944452 38.7352993785),2299,11612699,SCIOTO COUNTY HEALTH DEPARTMENT,740-354-3241,602 7TH STREET,SCIOTO COUNTY COURTHOUSE 2ND FLOOR,PORTSMOUTH,OH,45662,3948,SCIOTO,39145,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,106804408,-83.000094,38.735299,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.SCIOTOCOUNTYOHIO.COM/HEALTH1.HTM,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.6381265828 38.9996707512),2300,11616980,BOONE COUNTY HEALTH CENTER,859-525-1770,7505 BURLINGTON PIKE,,FLORENCE,KY,41042,1513,BOONE,21015,,,,,2009-12-28T00:00:00.000Z,PHONE,2009-12-28T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,31995031,-84.638127,38.999671,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,,80028,,TECHNIGRAPHICS,LOCAL,0,,t
POINT (-84.595456343 41.5885462072),2301,11612720,WILLIAMS COUNTY HEALTH DISTRICT,419-485-3141,310 LINCOLN AVENUE,,MONTPELIER,OH,43543,1274,WILLIAMS,39171,,,,,2009-12-17T00:00:00.000Z,PHONE,2009-12-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; HEALTH SERVICES; PUBLIC HEALTH OFFICES, STATE AND LOCAL",923120,COMMUNITY HEALTH PROGRAMS ADMINISTRATION,107890756,-84.595456,41.588546,NAVTEQ,2009Q2,ONENTITY,YES,TECHNIGRAPHICS,HTTP://WWW.WILLIAMSCOUNTYHEALTH.ORG/,80028,,TECHNIGRAPHICS,LOCAL,0,,t
