geometry,objectid,id,name,address,city,state,zip,zip4,telephone,type,status,population,county,countyfips,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,website,state_id,alt_name,st_fips,owner,ttl_staff,beds,trauma,helipad
POINT (-73.422632514 40.685766038),13734,0025611701,THE LONG ISLAND HOME,400 SUNRISE HIGHWAY VALENTINE HALL,AMITYVILLE,NY,11701,2508,(631) 608-5100,PSYCHIATRIC,OPEN,232,SUFFOLK,36103,USA,40.685766,-73.422633,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://bi.omh.ny.gov/bridges/directory,2017-12-21T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-22T00:00:00.000Z,http://www.longislandhome.org/,NOT AVAILABLE,SOUTH OAKS HOSPITAL,36,NON-PROFIT,-999,232,NOT AVAILABLE,NOT AVAILABLE
POINT (-73.620717514 41.266391317),13735,0025710536,FOUR WINDS HOSPITAL WESTCHESTER,800 CROSS RIVER ROAD,KATONAH,NY,10536,3549,(914) 763-8151,PSYCHIATRIC,OPEN,178,WESTCHESTER,36119,USA,41.266391,-73.620718,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://bi.omh.ny.gov/bridges/directory,2017-12-21T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-22T00:00:00.000Z,http://www.fourwindshospital.com/,NOT AVAILABLE,NOT AVAILABLE,36,PROPRIETARY,-999,178,NOT AVAILABLE,NOT AVAILABLE
POINT (-73.78539606 43.058130469),13736,0025812866,FOUR WINDS HOSPITAL SARATOGA,30 CRESCENT AVENUE,SARATOGA SPRINGS,NY,12866,NOT AVAILABLE,(518) 584-3600,PSYCHIATRIC,OPEN,88,SARATOGA,36091,USA,43.05813,-73.785396,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://bi.omh.ny.gov/bridges/directory,2017-12-21T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-22T00:00:00.000Z,http://www.fourwindshospital.com/,NOT AVAILABLE,NOT AVAILABLE,36,PROPRIETARY,-999,88,NOT AVAILABLE,NOT AVAILABLE
POINT (-87.583199016 37.854974612),13737,0005842420,METHODIST HOSPITAL,1305 N ELM STREET,HENDERSON,KY,42420,NOT AVAILABLE,(270) 827-7700,GENERAL ACUTE CARE,OPEN,192,HENDERSON,21101,USA,37.854975,-87.583199,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY WITH OTHER,2018-01-08T00:00:00.000Z,http://www.methodisthospital.net,100173,NOT AVAILABLE,21,NON-PROFIT,-999,192,NOT AVAILABLE,Y
POINT (-88.93688084 38.311645161),13738,0013062864,CROSSROADS COMMUNITY HOSPITAL,8 DOCTORS PARK ROAD,MOUNT VERNON,IL,62864,NOT AVAILABLE,(618) 244-5500,GENERAL ACUTE CARE,OPEN,41,JEFFERSON,17081,USA,38.311645,-88.936881,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.crossroadscommunityhospital.com,140294,NOT AVAILABLE,17,PROPRIETARY,-999,41,NOT AVAILABLE,Y
POINT (-90.342887162 39.11054067),13739,0003062052,JERSEY COMMUNITY HOSPITAL,400 MAPLE SUMMIT ROAD,JERSEYVILLE,IL,62052,NOT AVAILABLE,(618) 498-6402,GENERAL ACUTE CARE,OPEN,49,JERSEY,17083,USA,39.110541,-90.342887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.jch.org,140059,NOT AVAILABLE,17,GOVERNMENT - DISTRICT/AUTHORITY,-999,49,NOT AVAILABLE,Y
POINT (-90.4577401 42.449177567),13740,0013761036,MIDWEST MEDICAL CENTER,ONE MEDICAL CENTER DRIVE,GALENA,IL,61036,NOT AVAILABLE,(815) 777-1340,CRITICAL ACCESS,OPEN,25,JO DAVIESS,17085,USA,42.449178,-90.45774,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.midwestmedicalcenter.org,141302,NOT AVAILABLE,17,PROPRIETARY,-999,25,NOT AVAILABLE,Y
POINT (-88.270615983 41.729007184),13741,0001360504,COPLEY MEMORIAL HOSPITAL,2000 OGDEN AVENUE,AURORA,IL,60504,NOT AVAILABLE,(630) 978-6200,GENERAL ACUTE CARE,OPEN,210,KANE,17089,USA,41.729007,-88.270616,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.rushcopley.com/,140029,NOT AVAILABLE,17,GOVERNMENT - LOCAL,-999,210,LEVEL II,Y
POINT (-88.343450363 41.886614965),13742,0010460134,DELNOR COMMUNITY HOSPITAL,300 RANDALL RD,GENEVA,IL,60134,NOT AVAILABLE,(630) 208-3000,GENERAL ACUTE CARE,OPEN,159,KANE,17089,USA,41.886615,-88.34345,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.delnor.com,140211,NOT AVAILABLE,17,NON-PROFIT,-999,159,LEVEL II,Y
POINT (-88.325769044 41.78580955),13743,0008460506,PRESENCE MERCY MEDICAL CENTER,1325 N HIGHLAND AVENUE,AURORA,IL,60506,NOT AVAILABLE,(630) 859-2222,GENERAL ACUTE CARE,OPEN,293,KANE,17089,USA,41.78581,-88.325769,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.presencehealth.org/presence-mercy-medical-center-aurora,140174,NOT AVAILABLE,17,NON-PROFIT,-999,293,LEVEL II,Y
POINT (-88.91029407 38.322314596),13744,0002162864,GOOD SAMARITAN REGIONAL HLTH CENTER,605 N 12TH STREET,MOUNT VERNON,IL,62864,NOT AVAILABLE,(618) 242-4600,GENERAL ACUTE CARE,CLOSED,146,JEFFERSON,17081,USA,38.322315,-88.910294,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-19T00:00:00.000Z,http://www.smgsi.com,140046,NOT AVAILABLE,17,NON-PROFIT,-999,146,NOT AVAILABLE,Y
POINT (-84.866892605 36.81986477),13745,0011842633,WAYNE COUNTY HOSPITAL,166 HOSPITAL STREET,MONTICELLO,KY,42633,NOT AVAILABLE,(606) 348-9343,GENERAL ACUTE CARE,OPEN,25,WAYNE,21231,USA,36.819865,-84.866893,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.waynehospital.org,600074,NOT AVAILABLE,21,GOVERNMENT - STATE,-999,25,NOT AVAILABLE,Y
POINT (-84.119729913 36.922822198),13746,0000340701,BAPTIST REGIONAL MEDICAL CENTER,1 TRILLIUM WAY,CORBIN,KY,40701,NOT AVAILABLE,(606) 528-1212,GENERAL ACUTE CARE,OPEN,273,WHITLEY,21235,USA,36.922822,-84.11973,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.baptistregional.com/,100417,NOT AVAILABLE,21,NON-PROFIT,-999,273,NOT AVAILABLE,Y
POINT (-84.72378834 38.054765689),13747,0000440383,BLUEGRASS COMMUNITY HOSPITAL,360 AMSDEN AVE.,VERSAILLES,KY,40383,NOT AVAILABLE,(859) 873-3111,GENERAL ACUTE CARE,OPEN,25,WOODFORD,21239,USA,38.054766,-84.723788,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.bluegrasscommunityhospital.com,600059,NOT AVAILABLE,21,NON-PROFIT,-999,25,NOT AVAILABLE,Y
POINT (-83.870165646 36.851051018),13748,0004640906,BARBOURVILLE ARH HOSPITAL,80 HOSPITAL DRIVE,BARBOURVILLE,KY,40906,NOT AVAILABLE,(606) 546-4175,CRITICAL ACCESS,OPEN,25,KNOX,21121,USA,36.851051,-83.870166,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.arh.org/locations/barbourville.aspx,600080,KNOX COUNTY HOSPITAL,21,NON-PROFIT,-999,25,NOT AVAILABLE,Y
POINT (-84.109002367 37.117712112),13749,0009240741,SAINT JOSEPH HOSPITAL LONDON,1001 SAINT JOSEPH LANE,LONDON,KY,40741,NOT AVAILABLE,(606) 878-6520,GENERAL ACUTE CARE,OPEN,150,LAUREL,21125,USA,37.117712,-84.109002,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.sjhlex.org/system-locations-saint-joseph-london-london-ky-hospital,100281,NOT AVAILABLE,21,NON-PROFIT,-999,150,NOT AVAILABLE,Y
POINT (-82.604408295 38.092486637),13750,0011241230,THREE RIVERS MEDICAL CENTER,2485 HWY 644,LOUISA,KY,41230,NOT AVAILABLE,(606) 638-9451,GENERAL ACUTE CARE,OPEN,90,LAWRENCE,21127,USA,38.092487,-82.604408,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY WITH OTHER,2018-01-08T00:00:00.000Z,http://www.threeriversmedicalcenter.com,100282,NOT AVAILABLE,21,PROPRIETARY,-999,90,NOT AVAILABLE,Y
POINT (-88.370264992 40.478366976),13751,0014960936,GIBSON COMMUNITY HOSPITAL,1120 N MELVIN STREET,GIBSON CITY,IL,60936,NOT AVAILABLE,(217) 784-4251,CRITICAL ACCESS,OPEN,67,FORD,17053,USA,40.478367,-88.370265,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.gibsonhospital.org,141317,NOT AVAILABLE,17,NON-PROFIT,-999,67,NOT AVAILABLE,Y
POINT (-90.038829974 40.552669087),13752,0000161520,GRAHAM HOSPITAL ASSOCIATION,210 WEST WALNUT STREET,CANTON,IL,61520,NOT AVAILABLE,(309) 647-5240,GENERAL ACUTE CARE,OPEN,93,FULTON,17057,USA,40.552669,-90.03883,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://data.illinois.gov/Public-Health/IDPH-Hospital-Directory/wsms-teqm,2017-12-07T00:00:00.000Z,IMAGERY,2017-12-19T00:00:00.000Z,http://www.grahamhospital.org,140001,NOT AVAILABLE,17,NON-PROFIT,-999,93,NOT AVAILABLE,Y
POINT (-76.795365602 39.139848688),13753,0000120794,CLIFTON T PERKINS HOSPITAL CENTER,8450 DORSEY RUN ROAD,JESSUP,MD,20794,NOT AVAILABLE,(410) 724-3001,PSYCHIATRIC,OPEN,250,HOWARD,24027,USA,39.139849,-76.795366,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2017-09-11T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.dhmh.state.md.us/perkins/,NOT AVAILABLE,NOT AVAILABLE,24,GOVERNMENT - STATE,-999,250,NOT AVAILABLE,NOT AVAILABLE
POINT (-76.885869711 39.214359839),13754,0000221044,HOWARD COUNTY GENERAL HOSPITAL,5755 CEDAR LANE,COLUMBIA,MD,21044,NOT AVAILABLE,(410) 740-7710,GENERAL ACUTE CARE,OPEN,253,HOWARD,24027,USA,39.21436,-76.88587,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2017-09-11T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.hcgh.org,NOT AVAILABLE,NOT AVAILABLE,24,NON-PROFIT,-999,253,NOT AVAILABLE,Y
POINT (-76.793118042 39.255692337),13755,0000321041,SHEPPARD PRATT AT ELLICOTT CITY,4100 COLLEGE AVENUE,ELLICOTT CITY,MD,21041,NOT AVAILABLE,(443) 364-5500,GENERAL ACUTE CARE,OPEN,78,HOWARD,24027,USA,39.255692,-76.793118,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2017-09-11T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.sheppardpratt.org/sp_htmlcode/sp_locations/sp_loc_hc_ellicot.aspx,NOT AVAILABLE,NOT AVAILABLE,24,NON-PROFIT,-999,78,NOT AVAILABLE,NOT AVAILABLE
POINT (-79.400978518 39.413440744),13756,0006321550,GARRETT COUNTY MEMORIAL HOSPITAL,251 N FOURTH ST,OAKLAND,MD,21550,NOT AVAILABLE,(301) 533-4173,GENERAL ACUTE CARE,OPEN,55,GARRETT,24023,USA,39.413441,-79.400979,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2017-09-11T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.gcmh.com,NOT AVAILABLE,NOT AVAILABLE,24,NON-PROFIT,-999,55,NOT AVAILABLE,Y
POINT (-103.670480684 30.383944388),13757,0005479830,BIG BEND REGIONAL MEDICAL CENTER,2600 HIGHWAY 118 NORTH,ALPINE,TX,79830,NOT AVAILABLE,(432) 837-3447,CRITICAL ACCESS,OPEN,25,BREWSTER,48043,USA,30.383944,-103.670481,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.bigbendhealthcare.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,25,LEVEL IV,Y
POINT (-94.37646869 29.819697109),13758,0057277665,WINNIE COMMUNITY HOSPITAL,538 BROADWAY,WINNIE,TX,77665,NOT AVAILABLE,(409) 296-6000,CRITICAL ACCESS,OPEN,25,CHAMBERS,48071,USA,29.819697,-94.376469,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.winniehospital.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,25,NOT AVAILABLE,Y
POINT (-76.064939323 39.217479434),13759,0001421620,UNIVERSITY OF MD SHORE MEDICAL CTR AT CHESTERTOWN,100 BROWN ST,CHESTERTOWN,MD,21620,NOT AVAILABLE,(410) 778-7668,GENERAL ACUTE CARE,OPEN,26,KENT,24029,USA,39.217479,-76.064939,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://dhmh.maryland.gov/ohcq/pages/licensee-directory.aspx,2017-09-11T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://umshoreregional.org/about/facilities/chestertown,NOT AVAILABLE,CHESTER RIVER HOSPITAL CENTER,24,NON-PROFIT,-999,26,NOT AVAILABLE,Y
POINT (-99.962909783 31.749972916),13760,0007076821,BALLINGER MEMORIAL HOSPITAL,608 AVENUE B,BALLINGER,TX,76821,NOT AVAILABLE,(325) 365-2531,CRITICAL ACCESS,OPEN,25,RUNNELS,48399,USA,31.749973,-99.96291,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.ballingerhospital.org,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,Y
POINT (-96.166645835 33.57832798),13761,0007975418,TMC BONHAM HOSPITAL,504 LIPSCOMB BOULEVARD,BONHAM,TX,75418,NOT AVAILABLE,(903) 583-8585,CRITICAL ACCESS,OPEN,25,FANNIN,48147,USA,33.578328,-96.166646,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.tmcbonham.com/,NOT AVAILABLE,RED RIVER REGIONAL HOSPITAL,48,PROPRIETARY,-999,25,NOT AVAILABLE,Y
POINT (-99.346853612 31.117688498),13762,0008476825,HEART OF TEXAS MEMORIAL HOSPITAL,2008 NINE RD,BRADY,TX,76825,NOT AVAILABLE,(325) 597-2901,CRITICAL ACCESS,OPEN,25,MCCULLOCH,48307,USA,31.117688,-99.346854,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,https://www.heartoftexashealthcare.org/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,25,LEVEL IV,Y
POINT (-96.716286833 30.520230432),13763,0009877836,CHI ST. JOSEPH HEALTH BURLESON HOSPITAL,1101 WOODSON DRIVE,CALDWELL,TX,77836,NOT AVAILABLE,(979) 567-3245,CRITICAL ACCESS,OPEN,25,BURLESON,48051,USA,30.52023,-96.716287,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.st-joseph.org/,NOT AVAILABLE,BURLESON ST. JOSEPH HEALTH CENTER OF CALDWELL,48,NON-PROFIT,-999,25,LEVEL IV,Y
POINT (-99.515796028 34.254752259),13764,0010679225,CHILLICOTHE HOSPITAL,303 AVE I,CHILLICOTHE,TX,79225,NOT AVAILABLE,(940) 852-5131,CRITICAL ACCESS,OPEN,21,HARDEMAN,48197,USA,34.254752,-99.515796,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.chillicothehospital.org,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,21,LEVEL IV,NOT AVAILABLE
POINT (-97.588925563 31.776852626),13765,0011176634,GOODALL-WITCHER HOSPITAL,101 POSEY AVENUE,CLIFTON,TX,76634,NOT AVAILABLE,(254) 675-8322,CRITICAL ACCESS,OPEN,25,BOSQUE,48035,USA,31.776853,-97.588926,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.gwhf.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,25,LEVEL IV,Y
POINT (-100.875934591 32.406437308),13766,0011479512,MITCHELL COUNTY HOSPITAL,997 WEST INTERSTATE 20,COLORADO CITY,TX,79512,NOT AVAILABLE,(325) 728-3431,CRITICAL ACCESS,OPEN,25,MITCHELL,48335,USA,32.406437,-100.875935,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.mitchellcountyhospital.com,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,Y
POINT (-102.349905603 31.389552852),13767,0013379322,CRANE MEMORIAL HOSPITAL,1310 SOUTH ALFORD STREET,CRANE,TX,79322,NOT AVAILABLE,(432) 558-3555,CRITICAL ACCESS,OPEN,25,CRANE,48103,USA,31.389553,-102.349906,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.cranememorial.org,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,NOT AVAILABLE,Y
POINT (-101.246102413 33.660618823),13768,0013677429,CROSBYTON CLINIC HOSPITAL,710 WEST MAIN STREET,CROSBYTON,TX,77429,NOT AVAILABLE,(806) 675-2382,CRITICAL ACCESS,OPEN,25,CROSBY,48107,USA,33.660619,-101.246102,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.crosbytonclinichospital.com,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,25,NOT AVAILABLE,Y
POINT (-102.8358621 32.968576005),13769,0016579323,YOAKUM COUNTY HOSPITAL,412 MUSTANG DRIVE,DENVER CITY,TX,79323,NOT AVAILABLE,(806) 592-2121,CRITICAL ACCESS,OPEN,24,YOAKUM,48501,USA,32.968576,-102.835862,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.ych.us,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - LOCAL,-999,24,LEVEL IV,Y
POINT (-96.345284696 29.587758577),13770,0016977434,RICE MEDICAL CENTER,600 AUSTIN ROAD,EAGLE LAKE,TX,77434,NOT AVAILABLE,(979) 234-5571,CRITICAL ACCESS,OPEN,25,COLORADO,48089,USA,29.587759,-96.345285,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.ricemedicalcenter.net/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,25,LEVEL IV,Y
POINT (-99.84811412 31.221292659),13771,0017276837,CONCHO COUNTY HOSPITAL,EAKER STREET,EDEN,TX,76837,NOT AVAILABLE,(325) 869-5911,CRITICAL ACCESS,OPEN,16,CONCHO,48095,USA,31.221293,-99.848114,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.conchocountyhospital.com,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,16,LEVEL IV,Y
POINT (-96.63588688 28.969104749),13772,0017677957,JACKSON COUNTY HOSPITAL,1013 SOUTH WELLS STREET,EDNA,TX,77957,NOT AVAILABLE,(361) 782-7800,CRITICAL ACCESS,OPEN,25,JACKSON,48239,USA,28.969105,-96.635887,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.jchd.org/getpage.php?name=index,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,Y
POINT (-100.60299406 30.863001943),13773,0019176936,SCHLEICHER COUNTY MEDICAL CENTER,400 MURCHISON AVENUE,ELDORADO,TX,76936,NOT AVAILABLE,(325) 853-2507,CRITICAL ACCESS,OPEN,14,SCHLEICHER,48413,USA,30.863002,-100.602994,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.scmc.us,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,14,LEVEL IV,Y
POINT (-98.924898118 34.018026808),13774,0019276360,ELECTRA MEMORIAL HOSPITAL,1207 S. BAILEY STREET,ELECTRA,TX,76360,NOT AVAILABLE,(940) 495-3981,CRITICAL ACCESS,OPEN,25,WICHITA,48485,USA,34.018027,-98.924898,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.electrahospital.com,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,NOT AVAILABLE
POINT (-102.721824238 34.644274164),13775,0021679035,PARMER MEDICAL CENTER,1307 CLEVELAND STREET,FRIONA,TX,79035,NOT AVAILABLE,(806) 250-2754,CRITICAL ACCESS,OPEN,25,PARMER,48369,USA,34.644274,-102.721824,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.parmermedicalcenter.com,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,25,LEVEL IV,Y
POINT (-97.779199345 31.43513711),13776,0022476528,CORYELL MEMORIAL HOSPITAL,1507 WEST MAIN STREET,GATESVILLE,TX,76528,NOT AVAILABLE,(254) 865-8251,CRITICAL ACCESS,OPEN,25,CORYELL,48099,USA,31.435137,-97.779199,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.cmhos.org,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,Y
POINT (-85.23592218 38.209027706),13777,0004140065,JEWISH HOSPITAL SHELBYVILLE,727 HOSPITAL DRIVE,SHELBYVILLE,KY,40065,NOT AVAILABLE,(502) 647-4300,GENERAL ACUTE CARE,OPEN,70,SHELBY,21211,USA,38.209028,-85.235922,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://chfs.ky.gov/os/oig/directories.htm,2017-08-31T00:00:00.000Z,IMAGERY,2018-01-08T00:00:00.000Z,http://www.kentuckyonehealth.org/jewish-hospital-shelbyville,100385,NOT AVAILABLE,21,NON-PROFIT,-999,70,NOT AVAILABLE,NOT AVAILABLE
