geometry,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,ucaoa_id
POINT (-77.0936561615 35.1054560092),3141,11527217,NEW BERN FAMILY PRACTICE AND URGENT CARE CENTER,252-638-2273,1040 MEDICAL PARK AVENUE,,NEW BERN,NC,28562,,CRAVEN,37049,LOCATED ON THE SOUTHEAST SIDEOF WELLON BLVD BETWEEN MEDICAL PARK AVE AND MCCARTHY BLVD,,,,2009-04-16T00:00:00.000Z,PHONE,2009-04-16T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",,-77.093656,35.105456,TGS,2008Q1,ONENTITY,t,TGS,
POINT (-76.533130803 37.3688468067),3142,11513083,GLOUCESTER URGENT CARE,804-210-1005,5659 PARKWAY DRIVE,,GLOUCESTER,VA,23061,3782,GLOUCESTER,51073,LOC ON THE S CORNER OF CANON WAY AND PARKWAY DR,,,,2009-02-10T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",,-76.533131,37.368847,TGS,2008Q1,ONENTITY,t,TGS,
POINT (-77.6218892321 38.7941963162),3143,11513107,GAINESVILLE URGENT MEDICAL CARE PRIMARY CARE,571-248-7453,7588 GARDNER PARK DRIVE,,GAINESVILLE,VA,20155,3414,PRINCE WILLIAM,51153,LOCATED ON THE NORTHWEST CORNER OF LEE HWY AND GARDNER PARK DR.,,,,2009-02-11T00:00:00.000Z,PHONE,2009-02-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",,-77.621889,38.794196,TGS,2008Q1,ONENTITY,t,TGS,
POINT (-77.1702238412 38.2602310296),3144,10844595,GATEWAY MEDICAL URGENT CARE,540-775-8009,11131 JOURNAL PARKWAY,,KING GEORGE,VA,22485,,KING GEORGE,51099,"FROM THE INTERSECTION OF VA-205 AND KINGS HWY, GO NORTH ON KINGS HWY BETWEEN .3 AND .4 MILES, THEN SW ON JOURNAL PARKWAY FOR .1 MILES, LOCATED ON SOUTHWEST END OF JOURNAL PARKWAY.",,,,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",,-77.170224,38.260231,TGS,2008Q1,ONENTITY,t,TGS,
POINT (-84.644662288 39.3563558106),3145,10844504,ROSS URGENT CARE PLUS,513-856-5944,2449 ROSS MILLVILLE ROAD,,HAMILTON,OH,45013,,BUTLER,39017,ON THE SW SIDE OF ROSS MILLVILLE RD BETWEEN .2 AND .3 MI SE OF HAMILTON NEW LONDON RD,,,,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",107237973,-84.644662,39.356356,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-81.3204990625 29.8629668353),3146,11241418,HEALING ARTS URGENT CARE,904-823-3401,120 HEALTH PARK BOULEVARD,,SAINT AUGUSTINE,FL,32086,3701,ST JOHNS,12109,ON THE N SIDE OF HEALTH PARK BLVD LESS BETWEEN .1 AND .2 MI E OF US-1,,,,2009-02-03T00:00:00.000Z,PHONE,2009-02-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",42731954,-81.320499,29.862967,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.4824443774 40.8186809125),3147,10844016,FASTER URGENT CARE,862-242-8053,130 SPEEDWELL AVENUE,,MORRIS PLAINS,NJ,07950,2315,MORRIS,34027,ON THE WEST SIDE OF SPEEDWELL AVE BETWEEN MILL RD AND SANDER ST,,,,2009-01-20T00:00:00.000Z,PHONE,2009-01-20T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21784336,-74.482444,40.818681,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-73.111758623 40.8139385993),3148,10993705,WALK IN MEDICAL CENTER,631-588-7007,299 RONKONKOMA AVENUE,,RONKONKOMA,NY,11779,5456,SUFFOLK,36103,LOCATED AT THE NORTHEAST CORNER OF RONKONKOMA AVENUE AND EXPRESSWAY DRIVE NORTH.,,,,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21575161,-73.111759,40.813939,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-73.9186576203 40.6614573635),3149,10844026,QUICK DOCS,718-240-2673,255 EAST 98TH STREET,,BROOKLYN,NY,11212,8817,KINGS,36047,ON THE NE CORNER OF E 98TH ST AND HOWARD AVE,,,,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21612718,-73.918658,40.661457,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-72.4783262971 41.0217932021),3150,10993707,STAT HEALTH,631-734-8363,32645 MAIN ROAD,UNIT 3 AND 4,CUTCHOGUE,NY,11935,1364,SUFFOLK,36103,LOCATED ON THE NORTHWEST SIDE OF MAIN ROAD LESS THAN .1 MILE SOUTH OF COX LANE.,,,,2009-01-27T00:00:00.000Z,PHONE,2009-01-27T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",16780636,-72.478326,41.021793,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-79.7682768755 34.1541438608),3151,11513281,DOCTORS CARE - SOUTH IRBY,843-662-9945,2200 SOUTH IRBY STREET,,FLORENCE,SC,29505,3423,FLORENCE,45041,ON THE E SIDE OF S IRBY ST BETWEEN FRANK MONROE DR AND HUTCHINSON AVE,,,,2009-02-17T00:00:00.000Z,PHONE,2009-02-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102080940,-79.768277,34.154144,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-84.3289703098 39.8572229732),3152,11513649,HOMETOWN URGENT CARE - ENGLEWOOD,937-836-4000,210 SMITH DRIVE,,CLAYTON,OH,45315,8704,MONTGOMERY,39113,"ON THE SOUTH SIDE OF SMITH DRIVE, APPROX. .1 MILES EAST OF HOKE ROAD",,,,2009-02-18T00:00:00.000Z,PHONE,2009-02-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",46824762,-84.32897,39.857223,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-84.2251959782 39.631125661),3153,11513648,HOMETOWN URGENT CARE - DAYTON MALL,937-438-8711,8210 SPRINGBORO PIKE,,MIAMISBURG,OH,45342,3705,MONTGOMERY,39113,"ON THE EAST SIDE OF SPRINGBORO PIKE, LESS THAN .1 MILES NORTH OF KINGSRIDGE DRIVE",,,,2009-02-18T00:00:00.000Z,PHONE,2009-02-18T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",46810066,-84.225196,39.631126,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-73.9952506134 40.9372303601),3154,10421953,HEALTHNET MEDICAL GROUP,201-387-7055,40 WASHINGTON AVENUE,,DUMONT,NJ,07628,3697,BERGEN,34003,LOCATED ON THE NORTHWEST SIDE OF SHADYSIDE AVE AND WASHINGTON AVE,,,,2009-01-06T00:00:00.000Z,PHONE,2009-01-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21844163,-73.995251,40.93723,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_2591
POINT (-74.5258197205 40.8722255158),3155,10993627,URGENT MEDICAL CARE CENTER - MORRIS,973-537-1400,3175 STATE ROUTE 10,SUITE 500,DENVILLE,NJ,07834,3520,MORRIS,34027,BETWEEN .30 AND .40 MILES EAST OF FRANKLIN RD ON THE SOUTH SIDE OF ROUTE 10,,,,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",119977082,-74.52582,40.872225,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.1800102231 40.7213180662),3156,10844018,CONCENTRA URGENT CARE - NEWARK,973-643-4969,375 MCCARTER HIGHWAY,,NEWARK,NJ,07114,2562,ESSEX,34013,SE CORNER OF THE INTERSECTION OF MURRAY ST AND BROAD ST.,,,,2009-01-21T00:00:00.000Z,PHONE,2009-01-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",112594043,-74.18001,40.721318,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.3398239478 40.5179311855),3157,10844013,CONCENTRA URGENT CARE - EDISON,732-225-5454,135 RARITAN CENTER PARKWAY,,EDISON,NJ,08837,3625,MIDDLESEX,34023,LOCATED ON THE WEST SIDE OF RARITAN CENTER PARKWAY .20 MILES SOUTH OF THE INTERSECTION OF FIELDCREST AVENUE AND RARITAN CENTER PARKWAY.,,,,2009-01-14T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",108385297,-74.339824,40.517931,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.1024831507 40.393378954),3158,10421945,EMERGENCY MEDICAL OFFICES MEDICAL CARE,732-957-0707,2 KINGS HIGHWAY,,MIDDLETOWN,NJ,07748,3509,MONMOUTH,34025,LOCATED ON THE SOUTHWEST CORNER OF KINGS HWY AND RT-35,,,,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21905034,-74.102483,40.393379,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_2562
POINT (-81.9567824089 28.0556848432),3159,10843362,JAY CARE WALK-IN CLINIC,863-687-9527,135 EAST 1ST STREET,,LAKELAND,FL,33805,,POLK,12105,LOCATED ON THE SOUTHEAST CORNER OF E 1ST ST AND N FLORDIA AVE.,,,,2009-01-05T00:00:00.000Z,PHONE,2009-01-05T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",117114678,-81.956782,28.055685,NAVTEQ,2008Q1,BLOCKFACE,t,TGS,
POINT (-82.5767659711 40.7716361397),3160,10197263,MEDCENTRAL RAPID RESPONSE,419-526-8111,1750 WEST 4TH STREET,,MANSFIELD,OH,44906,1770,RICHLAND,39139,"LOC ON THE NORTH SIDE OF W 4TH ST, APPR .1 MILES WEST OF LINDAIRE LN E.",,,,2009-01-29T00:00:00.000Z,PHONE,2009-01-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",706940895,-82.576766,40.771636,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-77.4282391054 38.4761983088),3161,10993786,STAFFORD URGENT CARE,540-720-8000,422 GARRISONVILLE ROAD,,STAFFORD,VA,22554,1573,STAFFORD,51179,ON THE NORTH SIDE OF GARRISONVILLE RD BETWEEN TRAVIS LN AND ONVILLE RD,,,,2009-02-09T00:00:00.000Z,PHONE,2009-02-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",33758764,-77.428239,38.476198,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-73.9480216065 40.8139977755),3162,11241463,DELTA MEDICAL CENTER,212-368-5333,2450 8TH AVENUE,,NEW YORK,NY,10027,7701,NEW YORK,36061,LOCATED ON THE NORTHEAST CORNER OF FREDERICK DOUGLASS BLVD AND W 131ST ST.,,,,2009-02-04T00:00:00.000Z,PHONE,2009-02-04T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",21542564,-73.948022,40.813998,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-76.6825523088 39.9734420841),3163,10194142,WELLSPAN READYCARE / EAST YORK READYCARE,717-851-1566,2250 EAST MARKET STREET,,YORK,PA,17402,2857,YORK,42133,ON THE SOUTHWEST CORNER OF E MARKET ST AND S ROYAL ST,,,,2009-02-02T00:00:00.000Z,PHONE,2009-02-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",97979155,-76.682552,39.973442,NAVTEQ,2008Q1,ONENTITY,f,TGS,UC_3178
POINT (-80.9539713444 35.0615987066),3164,11531383,CAROLINAS HEALTHCARE URGENT CARE - FORT MILL,803-835-0430,704 GOLD HILL ROAD,CAROLINAS MEDICAL CENTER FORT MILL MEDICAL PLAZA,FORT MILL,SC,29715,8949,YORK,45091,LOCATED ON THE NE CORNER OF THE INTERSECTION OF GOLD HILL RD AND I-77,,,,2009-05-19T00:00:00.000Z,PHONE,2009-05-19T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",28191090,-80.953971,35.061599,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-78.3705450665 33.9827542249),3165,10192682,NOVANT URGENT CARE - SHALLOTTE,910-755-5440,4503 MAIN STREET,,SHALLOTTE,NC,28470,4447,BRUNSWICK,37019,LOCATED ON THE SOUTH SIDE OF MAIN ST BETWEEN DOOGLE LN AND COMMERCE ST,,,,2009-05-21T00:00:00.000Z,PHONE,2009-05-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102424267,-78.370545,33.982754,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_2354
POINT (-82.6146748047 35.5737703744),3166,10843782,NEXTCARE URGENT CARE - ASHEVILLE,828-281-8131,136 MIMOSA DRIVE,,ASHEVILLE,NC,28806,1719,BUNCOMBE,37021,LOCATED ON THE SOUTH SIDE OF MIMOSA DR BETWEEN PATTON AVE AND SCHOOL RD,,,,2009-07-17T00:00:00.000Z,PHONE,2009-07-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",124716899,-82.614675,35.57377,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-83.4409358307 33.9171909782),3167,10843418,REDDY URGENT CARE,706-621-7555,1061 DOWDY ROAD,,ATHENS,GA,30606,5718,OCONEE,13219,LOC ON THE NORTHEAST SIDE OF DOWDY ROAD BETWEEN EPPS BRIDGE PKY AND OLD EPPS BRIDGE RD.,,,,2009-01-06T00:00:00.000Z,PHONE,2009-01-06T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",123766223,-83.440936,33.917191,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-79.9386075418 32.7938508281),3168,10422124,FRANKLIN C FETTER FAMILY HEALTH CENTER,843-722-4112,51 NASSAU STREET,,CHARLESTON,SC,29403,5513,CHARLESTON,45019,LOCATED ON THE WEST SIDE OF NASSAU ST BETWEEN COLUMBUS ST AND WOOLFE ST,,,,2009-02-02T00:00:00.000Z,PHONE,2009-02-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",42933411,-79.938608,32.793851,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_3280
POINT (-72.1601636691 40.9688133713),3169,10844660,EAST HAMPTON URGENT MEDICAL CARE,631-329-5900,470 MONTAUK HIGHWAY,,EAST HAMPTON,NY,11937,2648,SUFFOLK,36103,LOC ON THE SOUTH SIDE OF MONTAUK HIGHWAY LESS THAN .2 MILE EAST OF THE SKIMHAMPTON ROAD AND MONTAUK HIGHWAY INTERSECTION.,,,,2009-01-14T00:00:00.000Z,PHONE,2009-01-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",16826419,-72.160164,40.968813,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-78.8956151422 35.0302175316),3170,11527293,GUARDIAN HART MEDICAL CARE,910-221-1590,1074 SOUTHERN AVENUE,,FAYETTEVILLE,NC,28306,1766,CUMBERLAND,37051,LOCATED ON THE NORTHWEST SIDE OF SOUTHERN AVENUE DIRECTLY ACROSS FROM MAY STREET,,,,2009-04-21T00:00:00.000Z,PHONE,2009-04-21T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102406601,-78.895615,35.030217,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-79.0539221359 33.8476203436),3171,10422874,DOCTORS CARE - CONWAY MAIN STREET,843-381-8206,1400 MAIN STREET,,CONWAY,SC,29526,3567,HORRY,45051,NORTHEAST SIDE OF MAIN ST ACROSS FROM WHERE 14TH AVE DEAD-ENDS INTO MAIN ST,,,,2009-02-17T00:00:00.000Z,PHONE,2009-02-17T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",102091162,-79.053922,33.84762,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.5577986928 40.9030154313),3172,10993625,URGENT CARE MEDICAL ASSOCIATES,973-989-0800,600 MOUNT PLEASANT AVENUE,SUITE B,DOVER,NJ,07801,1621,MORRIS,34027,BETWEEN .2 AND .3 MILES EAST OF ENTERPRISE DR. ON THE SOUTH SIDE OF MT PLEASANT AVE.,,,,2009-01-22T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",711617357,-74.557799,40.903016,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-74.181634133 40.8699617314),3173,10993626,SILEN SURGI CARE,973-779-4242,1117 UNITED STATES HIGHWAY 46 EAST,SUITE 301,CLIFTON,NJ,07013,,PASSAIC,34031,ON THE SOUTHEAST CORNER OF CONKLIN DR. AND US-46,,,,2009-01-27T00:00:00.000Z,PHONE,2009-01-22T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",24880655,-74.181634,40.869962,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-79.861991247 36.0695698383),3174,10421895,URGENT MEDICAL AND FAMILY CARE,336-299-0000,102 POMONA DRIVE,,GREENSBORO,NC,27407,1616,GUILFORD,37081,LOCATED ON THE WEST SIDE OF POMONA DRIVE LESS THAN .10 MILES SOUTH OF THE INTERSECTION OF WEST MARKET STREET AND POMONA DRIVE.,,,,2009-01-09T00:00:00.000Z,PHONE,2009-01-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",17063112,-79.861991,36.06957,NAVTEQ,2008Q1,ONENTITY,t,TGS,UC_2351
POINT (-85.5629755541 38.3140368131),3175,10843830,BAPTIST MEDICAL ASSOCIATES,502-426-3500,10000 BROWNSBORO ROAD,,LOUISVILLE,KY,40241,3900,JEFFERSON,21111,LOCATED ON THE SOUTHEAST CORNER OF BROWNSBORO RD AND BROWNSBORO GLEN RD,,,,2009-01-12T00:00:00.000Z,PHONE,2009-01-12T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",38666903,-85.562975,38.314037,NAVTEQ,2008Q1,ONENTITY,t,TGS,
POINT (-81.145092651 32.1046106174),3176,10843938,CONCENTRA URGENT CARE - SAVANNAH,912-966-5445,109 MINUS AVENUE,SUITE C10,GARDEN CITY,GA,31408,2130,CHATHAM,13051,LOC ON THE NORTHEAST CORNER OF THE T-INTERSECTION OF MINIS AVE & MAIN ST.,,,,2009-01-15T00:00:00.000Z,PHONE,2009-01-15T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; PUBLIC HEALTH; PRIMARY CARE FACILITIES (INCLUDING HOSPITALS); AMBULATORY SURGICAL FACILITIES",621493,"URGENT MEDICAL CARE CENTERS AND CLINICS (EXCEPT HOSPITALS), FREESTANDING",90460903,-81.145093,32.10461,NAVTEQ,2008Q1,ONENTITY,t,TGS,
