geometry,objectid_1,objectid,id,name,telephone,address,address2,city,state,zip,zipp4,county,fips,directions,emergtitle,emergtel,emergext,contdate,conthow,geodate,geohow,hsipthemes,naicscode,naicsdescr,geolinkid,x,y,st_vendor,st_version,geoprec,phoneloc,qc_qa,generator,basement,website,tot_staff,eoc_cap,has_food,med_supp,agenonsite,lvlgovop,fax,source,state_id,email,cont1phone,cont1ext,cont1fax,cont1email,cont2phone,cont2ext,cell,cell2,pager,pager_ext,other,other2,dispatch,pocphone,comments,region,type,permanent,class,coverage,ruleid
POINT (-87.0466263999 37.8826191),4210,4940,10211545,SPENCER COUNTY EMERGENCY OPERATIONS CENTER,812-649-6020,200 MAIN STREET,"SPENCER COUNTY COURTHOUSE, ROOM 16, BASEMENT",ROCKPORT,IN,47635,1492,SPENCER,18147,.03 MILES WEST OF SOUTH 2ND STREET ON THE SOUTH SIDE OF MAIN STREET,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106983353,-87.046626,37.882619,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.7247387003 41.4837126003),4211,4954,10216576,RICHTON PARK EMERGENCY OPERATIONS CENTER,708-481-8985,4455 SAUK TRAIL,RICHTON PARK MUNICIPAL CENTER,RICHTON PARK,IL,60471,1126,COOK,17031,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",125160129,-87.724739,41.483713,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_2655,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.9752884003 41.6567236003),4212,4964,10216575,LEMONT EMERGENCY OPERATIONS CENTER,630-257-2229,14600 127TH STREET,LEMONT POLICE DEPARTMENT,LEMONT,IL,60439,,COOK,17031,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",19897612,-87.975288,41.656724,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_2654,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.8520002002 39.0903338004),4213,4972,10211482,DEARBORN COUNTY EMERGENCY MANAGEMENT AGENCY,812-537-3971,401 WEST HIGH STREET,,LAWRENCEBURG,IN,47025,1913,DEARBORN,18029,"LOCATED ON THE NORTHWEST SIDE OF WEST HIGH STREET. NORTHEAST OF I&M ROAD, 0.06 MILES. ADJACENT TO THE MAPLE STREET INTERSECTION.",,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",107326485,-84.852,39.090334,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-85.7566054002 38.3985940004),4214,4993,10215786,CLARK COUNTY EMERGENCY OPERATIONS CENTER,812-246-5538,110 SOUTH INDIANA AVENUE,,SELLERSBURG,IN,47172,1555,CLARK,18019,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",23385204,-85.756605,38.398594,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0188,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.8833502002 41.9010436004),4215,4994,10215779,CITY OF STONE PARK EMERGENCY OPERATIONS CENTER,708-450-3215,1629 NORTH MANNHEIM ROAD,CITY OF STONE PARK MUNICIPAL BUILDING,STONE PARK,IL,60165,1118,COOK,17031,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",19874648,-87.88335,41.901044,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0169,,,,,,,,,,,,,,,,,,,,,,1
POINT (-88.1711180996 42.0106567996),4216,4995,10216577,STREAMWOOD EMERGENCY OPERATIONS CENTER,630-837-0953,401 EAST IRVING PARK ROAD,STREAMWOOD POLICE DEPARTMENT BASEMENT,STREAMWOOD,IL,60107,3072,COOK,17031,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-10-29T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",19770302,-88.171118,42.010657,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_2656,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.9729696998 40.1694655001),4217,4996,10211540,RANDOLPH COUNTY EMERGENCY OPERATIONS CENTER,765-584-9641,325 SOUTH OAK STREET,SUITE 102,WINCHESTER,IN,47394,2246,RANDOLPH,18135,LOCATED ON THE EAST SIDE OF SOUTH OAK STREET. ADJACENT TO THE EAST THOMPSON STREET.,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",103307808,-84.97297,40.169466,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,765-584-7381,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.8982733 41.8103386002),4218,4999,10215778,WESTERN SPRINGS EMERGENCY OPERATIONS CENTER,708-246-1800,740 HILLGROVE AVENUE,WESTERN SPRINGS VILLAGE HALL/POLICE STATION BASEMENT,WESTERN SPRINGS,IL,60558,1409,COOK,17031,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",19891143,-87.898273,41.810339,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0168,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.5671690001 38.3574595999),4219,5002,10211495,GIBSON COUNTY EMERGENCY OPERATIONS CENTER,812-386-9630,112 EAST EMERSON STREET,GIBSON COUNTY SHERIFFS OFFICE,PRINCETON,IN,47670,1802,GIBSON,18051,LOCATED ON THE NORTHEAST CORNER OF IN-65 AND EAST EMERSON STREET.,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106938557,-87.567169,38.35746,NAVTEQ,2009Q2,ONENTITY,f,TGS,Y,N,,0,0,,,,COUNTY,812-385-1833,TAMU,,EMA@GIBSONCOUNTY-IN.GOV,,,,,,,,,,,,,,,,,,,,,1
POINT (-86.4663502999 38.5557232999),4220,5005,10211531,ORANGE COUNTY EMERGENCY OPERATIONS CENTER,812-723-7111,205 EAST MAIN STREET,ORANGE COUNTY OFFICE COMPLEX SUITE 12 BASEMENT,PAOLI,IN,47454,1554,ORANGE,18117,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106821474,-86.46635,38.555723,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.9303535996 39.635019),4221,5006,10211553,UNION COUNTY EMERGENCY MANAGEMENT AGENCY,765-458-6121,26 WEST UNION STREET,UNION COUNTY COURTHOUSE BASEMENT,LIBERTY,IN,47353,,UNION,18161,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106875007,-84.930354,39.635019,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.9919858003 41.9558285996),4222,5010,10220311,BRANCH COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,517-278-8080,186 EAST STATE STREET,MICHIGAN STATE POLICE DISTRICT 5 POST 59,COLDWATER,MI,49036,9699,BRANCH,26023,,,,,2009-09-09T00:00:00.000Z,PHONE,2009-09-09T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",123155603,-84.991986,41.955829,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-87.3691662996 41.4512140996),4223,5018,10211514,LAKE COUNTY HOMELAND SECURITY EMERGENCY MANAGEMENT AGENCY EMERGENCY OPERATIONS CENTER,219-755-3549,2900 WEST 93RD AVENUE,LAKE COUNTY GOVERNMENT CENTER ANNEX BUILDING,CROWN POINT,IN,46307,,LAKE,18089,,,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",130124681,-87.369166,41.451214,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,TAMU,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-83.3695240003 40.2243204),4224,5022,10213998,UNION COUNTY EMERGENCY OPERATIONS CENTER,937-642-2053,940 LONDON AVENUE,UNION COUNTY SERVICES CENTER,MARYSVILLE,OH,43040,,UNION,39159,,,,,2009-09-14T00:00:00.000Z,PHONE,2009-09-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",125257137,-83.369524,40.22432,NAVTEQ,2009Q2,ONENTITY,t,TGS,,,,0,0,,,,COUNTY,,OHEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.7061161001 35.8377925004),4225,5039,10210622,CRAIGHEAD COUNTY EMERGENCY OPERATIONS CENTER,870-933-4575,511 UNION STREET,CRAIGHEAD COUNTY COURTHOUSE ANNEX BASEMENT,JONESBORO,AR,72401,2836,CRAIGHEAD,05031,"LOCATED W SIDE OF UNION ST, BETWEEN W JEFFERSON AVE AND W WASHINGTON AVE.",,,,2009-09-02T00:00:00.000Z,PHONE,2009-09-02T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",126193582,-90.706116,35.837792,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,AGIO,AR_TGS_TEMP_54,,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.6624992999 41.8810366998),4226,5050,10215785,CHICAGO OFFICE OF EMERGENCY MANAGEMENT AND COMMUNICATIONS-EMERGENCY OPERATIONS CENTER,312-746-9111,1411 WEST MADISON STREET,,CHICAGO,IL,60607,1809,COOK,17031,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",19813200,-87.662499,41.881037,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,LOCAL,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0181,,,,,,,,,,,,,,,,,,,,,,1
POINT (-90.1881638 41.8506786998),4227,5051,10211268,CLINTON COUNTY EMERGENCY OPERATIONS CENTER,563-242-5712,612 NORTH 2ND STREET,CLINTON COUNTY COURTHOUSE,CLINTON,IA,52732,3840,CLINTON,19045,,,,,2009-09-01T00:00:00.000Z,PHONE,2009-09-01T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",95653288,-90.188164,41.850679,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,IAHSEMJFH,IA000445,,,,,,,,,,,,,,,,,,,,EFEO,,1
POINT (-89.9698183002 37.3056143),4228,5052,10212779,BOLLINGER COUNTY EMERGENCY OPERATIONS CENTER,573-238-2633,202 HIGH STREET,BOLLINGER COUNTY SHERIFFS OFFICE,MARBLE HILL,MO,63764,9136,BOLLINGER,29017,,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",109213889,-89.969818,37.305614,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,MOEMA,,CAPECOEOC@CLAS.NET,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.5584932998 43.0009363003),4229,5060,10215820,CLINTON COUNTY EMERGENCY OPERATIONS CENTER,989-227-6595,100 EAST STATE STREET,CLINTON COUNTY COURTHOUSE BASEMENT,SAINT JOHNS,MI,48879,1579,CLINTON,26037,SOUTH SIDE OF E STATE STREET BETWEEN LINDEN STREET AND MAPLE STREET DIRCTLY ACROSS FROM N CLINTON AVE,,,,2009-09-08T00:00:00.000Z,PHONE,2009-09-08T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",30022673,-84.558493,43.000936,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,DHS/FPS,HIFLD_CITY_TGS_TEMP_0299,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.2017944002 40.0387337996),4230,5066,10220457,CITY OF TROY EMERGENCY OPERATIONS CENTER,937-339-7525,124 EAST MAIN STREET,TROY POLICE DEPARTMENT BASEMENT,TROY,OH,45373,3407,MIAMI,39109,,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",106500205,-84.201794,40.038734,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,LOCAL,,TGS,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-82.4316128001 40.4014763996),4231,5099,10213960,KNOX COUNTY EMERGENCY OPERATIONS CENTER,740-393-6772,11540 UPPER GILCHRIST ROAD,KNOX COUNTY SHERIFFS OFFICE,MOUNT VERNON,OH,43050,9084,KNOX,39083,,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",115959521,-82.431613,40.401476,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,OHEMA,,KEMA@ECR.NET,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.5484498998 39.1199478003),4232,5101,10213949,HAMILTON COUNTY EMERGENCY OPERATIONS CENTER,513-263-8200,2000 RADCLIFF DRIVE,HAMILTON COUNTY COMMUNICATIONS CENTER,CINCINNATI,OH,45204,1852,HAMILTON,39061,,,,,2009-09-11T00:00:00.000Z,PHONE,2009-09-11T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",32018311,-84.54845,39.119948,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,OHEMA,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-83.6846175999 41.0139772997),4233,5102,10213950,HANCOCK COUNTY EMERGENCY OPERATIONS CENTER,419-424-7092,1900 LIMA AVENUE,HANCOCK COUNTY ENGINEERS OFFICE,FINDLAY,OH,45840,1439,HANCOCK,39063,,,,,2009-09-10T00:00:00.000Z,PHONE,2009-09-10T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",107229253,-83.684618,41.013977,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,OHEMA,,HCLEPC@BRIGHT.NET,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.5593556003 38.2101209999),4234,5109,10220592,SCOTT COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,502-863-7850,101 EAST MAIN STREET,SCOTT COUNTY COURTHOUSE,GEORGETOWN,KY,40324,1794,SCOTT,21209,LOCATED AT NE CORNER OF E MAIN ST AND N BROADWAY ST.,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",23333071,-84.559356,38.210121,NAVTEQ,2009Q2,ONENTITY,t,TGS,N,N,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-85.7423898996 37.5723024004),4235,5134,10211726,LARUE COUNTY EMERGENCY OPERATIONS CENTER,270-358-4400,209 WEST HIGH STREET,LARUE COUNTY COURTHOUSE,HODGENVILLE,KY,42748,1543,LARUE,21123,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",107114844,-85.74239,37.572302,NAVTEQ,2009Q2,ONENTITY,t,TGS,,N,,0,0,,,,COUNTY,270-358-4528,KYDEM,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-84.7238747997 39.0379462004),4236,5144,10211672,BOONE COUNTY EMERGENCY MANAGEMENT AGENCY,859-334-2279,3000 CONRAD LANE,BOONE COUNTY SHERIFFS OFFICE,BURLINGTON,KY,41005,7870,BOONE,21015,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",127039903,-84.723875,39.037946,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,KYDEM,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-86.3105385998 41.3439242998),4237,5146,10211522,MARSHALL COUNTY EMERGENCY OPERATIONS CENTER,574-936-3740,112 WEST JEFFERSON STREET,MARSHALL COUNTY BUILDING ROOM 300,PLYMOUTH,IN,46563,1764,MARSHALL,18099,,,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",103222148,-86.310539,41.343924,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,574-936-8066,TAMU,,EMA@CO.MARSHALL.IN.US,,,,,,,,,,,,,,,,,,,,,1
POINT (-87.2576105999 37.5379891002),4238,5148,10211739,MCLEAN COUNTY EMERGENCY OPERATIONS CENTER,270-273-3551,265 WALNUT STREET,MCLEAN COUNTY CENTRAL DISTRICT FIRE DEPARTMENT,CALHOUN,KY,42327,2221,MCLEAN,21149,"LOCATED W SIDE OF WALNUT ST, BETWEEN FIRE HSE LN AND E 3RD ST.",,,,2009-09-03T00:00:00.000Z,PHONE,2009-09-03T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",107112344,-87.257611,37.537989,NAVTEQ,2009Q2,ONENTITY,f,TGS,Y,N,,0,0,,,,COUNTY,270-273-3236,KYDEM,,,,,,,,,,,,,,,,,,,,,,,1
POINT (-88.8499725997 36.3422558001),4239,5160,10220448,WEAKLEY COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,731-587-5355,101 UNIVERSITY STREET,MARTIN CITY HALL,MARTIN,TN,38237,2432,WEAKLEY,47183,NORTHWEST CORNER OF CENTRAL STREET AND UNIVERSITY STREET.,,,,2009-09-14T00:00:00.000Z,PHONE,2009-09-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",98852790,-88.849973,36.342256,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,N,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
POINT (-86.3735553004 35.2826226997),4240,5162,10220409,MOORE COUNTY EMERGENCY OPERATIONS CENTER-ALTERNATE,931-759-7346,212 MAIN STREET,MOORE COUNTY COURTHOUSE BASEMENT,LYNCHBURG,TN,37352,6811,MOORE,47127,NORTH SIDE OF MAIN STREET BETWEEN HIL STREET AND MECHANIC AVENUE.,,,,2009-09-14T00:00:00.000Z,PHONE,2009-09-14T00:00:00.000Z,MANUAL,"CRITICAL INFRASTRUCTURE, PDD-63; EMERGENCY SERVICES AND CONTINUITY OF GOVERNMENT; EMERGENCY MANAGEMENT AND OPERATION CENTERS; STATE AND LOCAL OFFICES",922190,"EMERGENCY PLANNING AND MANAGEMENT OFFICES, GOVERNMENT",98742639,-86.373555,35.282623,NAVTEQ,2009Q2,ONENTITY,t,TGS,Y,Y,,0,0,,,,COUNTY,,TGS,,,,,,,,,,,,,,,,,,,ALTERNATE,,,,1
